< 0 DM,8,Critical account,Car (new),3398,< 100 DM,4 <= ... < 7 years,1,Male (single),None,4,Real estate,39,None,Own,2,Unskilled,1,None,No,1
No checking account,12,Critical account,Furniture,5801,Unknown,>= 7 years,2,Male (single),None,4,Life insurance,49,None,Rent,1,Skilled,1,Yes,Yes,1
No checking account,24,Existing credits paid back,Car (new),1525,>= 1000 DM,4 <= ... < 7 years,4,Female (separated/married),None,3,Car or other,34,None,Own,1,Skilled,2,Yes,Yes,1
>= 200 DM,36,Existing credits paid back,Radio/TV,4473,< 100 DM,>= 7 years,4,Male (single),None,2,Car or other,31,None,Own,1,Skilled,1,None,Yes,1
0 <= ... < 200 DM,6,Existing credits paid back,Radio/TV,1068,< 100 DM,>= 7 years,4,Male (single),None,4,Car or other,28,None,Own,1,Skilled,2,None,Yes,1
< 0 DM,24,Critical account,Car (used),6615,< 100 DM,Unemployed,2,Male (single),None,4,Unknown or none,75,None,For free,2,Management,1,Yes,Yes,1
No checking account,18,Critical account,Education,1864,100 <= ... < 500 DM,1 <= ... < 4 years,4,Female (separated/married),None,2,Real estate,30,None,Own,2,Skilled,1,None,Yes,2
0 <= ... < 200 DM,60,Existing credits paid back,Car (new),7408,100 <= ... < 500 DM,< 1 year,4,Female (separated/married),None,2,Life insurance,24,None,Own,1,Management,1,None,Yes,2
No checking account,48,Critical account,Car (used),11590,100 <= ... < 500 DM,1 <= ... < 4 years,2,Female (separated/married),None,4,Car or other,24,Bank,Rent,2,Unskilled,1,None,Yes,2
< 0 DM,24,No credits taken,Furniture,4110,< 100 DM,>= 7 years,3,Male (single),None,4,Unknown or none,23,Bank,Rent,2,Skilled,2,None,Yes,2
< 0 DM,6,Critical account,Furniture,3384,< 100 DM,1 <= ... < 4 years,1,Male (separated),None,4,Real estate,44,None,Rent,1,Management,1,Yes,Yes,2
0 <= ... < 200 DM,13,Existing credits paid back,Radio/TV,2101,< 100 DM,< 1 year,2,Female (separated/married),Guarantor,4,Life insurance,23,None,Own,1,Unskilled,1,None,Yes,1
< 0 DM,15,Existing credits paid back,Appliances,1275,Unknown,1 <= ... < 4 years,4,Female (separated/married),None,2,Car or other,24,None,Rent,1,Skilled,1,None,Yes,2
< 0 DM,24,Existing credits paid back,Furniture,4169,< 100 DM,1 <= ... < 4 years,4,Male (single),None,4,Life insurance,28,None,Own,1,Skilled,1,None,Yes,1
0 <= ... < 200 DM,10,Existing credits paid back,Furniture,1521,< 100 DM,1 <= ... < 4 years,4,Male (separated),None,2,Car or other,31,None,Own,1,Unskilled,1,None,Yes,1
0 <= ... < 200 DM,24,Critical account,Education,5743,< 100 DM,< 1 year,2,Female (separated/married),None,4,Unknown or none,24,None,For free,2,Skilled,1,Yes,Yes,1
< 0 DM,21,Existing credits paid back,Furniture,3599,< 100 DM,4 <= ... < 7 years,1,Female (separated/married),None,4,Car or other,26,None,Rent,1,Unskilled,1,None,Yes,1
0 <= ... < 200 DM,18,Existing credits paid back,Radio/TV,3213,500 <= ... < 1000 DM,< 1 year,1,Male (married),None,3,Real estate,25,None,Rent,1,Skilled,1,None,Yes,1
0 <= ... < 200 DM,18,Existing credits paid back,Business,4439,< 100 DM,>= 7 years,1,Male (single),Co-applicant,1,Real estate,33,Bank,Own,1,Management,1,Yes,Yes,1
>= 200 DM,10,Existing credits paid back,Car (new),3949,< 100 DM,< 1 year,1,Male (single),Guarantor,1,Life insurance,37,None,Own,1,Unskilled,2,None,Yes,1
No checking account,15,Critical account,Radio/TV,1459,< 100 DM,1 <= ... < 4 years,4,Female (separated/married),None,2,Car or other,43,None,Own,1,Unskilled,1,None,Yes,1
0 <= ... < 200 DM,13,Critical account,Radio/TV,882,< 100 DM,< 1 year,4,Male (single),Guarantor,4,Real estate,23,None,Own,2,Skilled,1,None,Yes,1
0 <= ... < 200 DM,24,Existing credits paid back,Radio/TV,3758,500 <= ... < 1000 DM,Unemployed,1,Female (separated/married),None,4,Unknown or none,23,None,Rent,1,Unemployed,1,None,Yes,1
No checking account,6,Delay in paying,Business,1743,100 <= ... < 500 DM,1 <= ... < 4 years,1,Male (single),None,2,Real estate,34,None,Own,2,Unskilled,1,None,Yes,1
0 <= ... < 200 DM,9,Critical account,Education,1136,>= 1000 DM,>= 7 years,4,Male (single),None,3,Unknown or none,32,None,For free,2,Skilled,2,None,Yes,2
No checking account,9,Existing credits paid back,Appliances,1236,< 100 DM,< 1 year,1,Female (separated/married),None,4,Real estate,23,None,Rent,1,Skilled,1,Yes,Yes,1
0 <= ... < 200 DM,9,Existing credits paid back,Furniture,959,< 100 DM,1 <= ... < 4 years,1,Female (separated/married),None,2,Car or other,29,None,Own,1,Skilled,1,None,No,2
No checking account,18,Critical account,Car (used),3229,Unknown,Unemployed,2,Male (single),None,4,Unknown or none,38,None,Own,1,Management,1,Yes,Yes,1
< 0 DM,12,No credits taken,Radio/TV,6199,< 100 DM,1 <= ... < 4 years,4,Male (single),None,2,Life insurance,28,None,Rent,2,Skilled,1,Yes,Yes,2
No checking account,10,Existing credits paid back,Education,727,500 <= ... < 1000 DM,>= 7 years,4,Male (single),None,4,Unknown or none,46,None,For free,1,Skilled,1,Yes,Yes,1
0 <= ... < 200 DM,24,Existing credits paid back,Car (new),1246,< 100 DM,< 1 year,4,Male (single),None,2,Real estate,23,Stores,Own,1,Unskilled,1,None,Yes,2
No checking account,12,Critical account,Radio/TV,2331,Unknown,>= 7 years,1,Male (single),Co-applicant,4,Real estate,49,None,Own,1,Skilled,1,Yes,Yes,1
No checking account,36,Delay in paying,Radio/TV,4463,< 100 DM,1 <= ... < 4 years,4,Male (single),None,2,Car or other,26,None,Own,2,Management,1,Yes,Yes,2
No checking account,12,Existing credits paid back,Radio/TV,776,< 100 DM,1 <= ... < 4 years,4,Male (married),None,2,Real estate,28,None,Own,1,Skilled,1,None,Yes,1
< 0 DM,30,Existing credits paid back,Furniture,2406,< 100 DM,4 <= ... < 7 years,4,Female (separated/married),None,4,Real estate,23,None,Rent,1,Skilled,1,None,Yes,2
0 <= ... < 200 DM,18,Existing credits paid back,Education,1239,Unknown,1 <= ... < 4 years,4,Male (single),None,4,Unknown or none,61,None,For free,1,Skilled,1,None,Yes,1
>= 200 DM,12,Existing credits paid back,Radio/TV,3399,Unknown,>= 7 years,2,Male (single),None,3,Car or other,37,None,Own,1,Management,1,None,Yes,1
>= 200 DM,12,Delay in paying,Car (new),2247,< 100 DM,1 <= ... < 4 years,2,Female (separated/married),None,2,Car or other,36,Stores,Own,2,Skilled,1,Yes,Yes,1
No checking account,6,Existing credits paid back,Furniture,1766,< 100 DM,1 <= ... < 4 years,1,Male (married),None,2,Life insurance,21,None,Rent,1,Skilled,1,None,Yes,1
< 0 DM,18,Existing credits paid back,Furniture,2473,< 100 DM,Unemployed,4,Male (single),None,1,Car or other,25,None,Own,1,Unemployed,1,None,Yes,2
No checking account,12,Existing credits paid back,Business,1542,< 100 DM,4 <= ... < 7 years,2,Male (single),None,4,Car or other,36,None,Own,1,Skilled,1,Yes,Yes,1
No checking account,18,Critical account,Car (used),3850,< 100 DM,4 <= ... < 7 years,3,Male (single),None,1,Car or other,27,None,Own,2,Skilled,1,None,Yes,1
< 0 DM,18,Existing credits paid back,Furniture,3650,< 100 DM,< 1 year,1,Female (separated/married),None,4,Car or other,22,None,Rent,1,Skilled,1,None,Yes,1
< 0 DM,36,Existing credits paid back,Furniture,3446,< 100 DM,>= 7 years,4,Male (single),None,2,Car or other,42,None,Own,1,Skilled,2,None,Yes,2
0 <= ... < 200 DM,18,Existing credits paid back,Furniture,3001,< 100 DM,4 <= ... < 7 years,2,Female (separated/married),None,4,Real estate,40,None,Rent,1,Skilled,1,None,Yes,1
No checking account,36,Existing credits paid back,Car (new),3079,Unknown,1 <= ... < 4 years,4,Male (single),None,4,Real estate,36,None,Own,1,Skilled,1,None,Yes,1
No checking account,18,Critical account,Radio/TV,6070,< 100 DM,>= 7 years,3,Male (single),None,4,Car or other,33,None,Own,2,Skilled,1,Yes,Yes,1
No checking account,10,Critical account,Furniture,2146,< 100 DM,< 1 year,1,Female (separated/married),None,3,Real estate,23,None,Rent,2,Skilled,1,None,Yes,1
No checking account,60,Critical account,Car (new),13756,Unknown,>= 7 years,2,Male (single),None,4,Unknown or none,63,Bank,For free,1,Management,1,Yes,Yes,1
0 <= ... < 200 DM,60,All credits paid back,Others,14782,100 <= ... < 500 DM,>= 7 years,3,Female (separated/married),None,4,Unknown or none,60,Bank,For free,2,Management,1,Yes,Yes,2
< 0 DM,48,All credits paid back,Business,7685,< 100 DM,4 <= ... < 7 years,2,Female (separated/married),Guarantor,4,Car or other,37,None,Rent,1,Skilled,1,None,Yes,2
No checking account,18,Delay in paying,Radio/TV,2320,< 100 DM,Unemployed,2,Male (married),None,3,Real estate,34,None,Own,2,Skilled,1,None,Yes,1
No checking account,7,Delay in paying,Radio/TV,846,Unknown,>= 7 years,3,Male (single),None,4,Unknown or none,36,None,For free,1,Skilled,1,None,Yes,1
0 <= ... < 200 DM,36,Existing credits paid back,Car (new),14318,< 100 DM,>= 7 years,4,Male (single),None,2,Unknown or none,57,None,For free,1,Management,1,Yes,Yes,2
No checking account,6,Critical account,Car (new),362,100 <= ... < 500 DM,1 <= ... < 4 years,4,Female (separated/married),None,4,Car or other,52,None,Own,2,Unskilled,1,None,Yes,1
< 0 DM,20,Existing credits paid back,Furniture,2212,Unknown,4 <= ... < 7 years,4,Male (single),None,4,Car or other,39,None,Own,1,Skilled,1,Yes,Yes,1
0 <= ... < 200 DM,18,Existing credits paid back,Car (used),12976,< 100 DM,Unemployed,3,Female (separated/married),None,4,Unknown or none,38,None,For free,1,Management,1,Yes,Yes,2
No checking account,22,Existing credits paid back,Car (new),1283,Unknown,4 <= ... < 7 years,4,Female (separated/married),None,4,Life insurance,25,None,Rent,1,Skilled,1,None,Yes,1
>= 200 DM,12,Existing credits paid back,Car (new),1330,< 100 DM,< 1 year,4,Male (single),None,1,Real estate,26,None,Own,1,Skilled,1,None,Yes,1
No checking account,30,Delay in paying,Business,4272,100 <= ... < 500 DM,1 <= ... < 4 years,2,Male (single),None,2,Life insurance,26,None,Own,2,Unskilled,1,None,Yes,1
No checking account,18,Critical account,Radio/TV,2238,< 100 DM,1 <= ... < 4 years,2,Female (separated/married),None,1,Car or other,25,None,Own,2,Skilled,1,None,Yes,1
No checking account,18,Existing credits paid back,Radio/TV,1126,Unknown,< 1 year,4,Female (separated/married),None,2,Real estate,21,None,Rent,1,Skilled,1,Yes,Yes,1
0 <= ... < 200 DM,18,Critical account,Furniture,7374,< 100 DM,Unemployed,4,Male (single),None,4,Life insurance,40,Stores,Own,2,Management,1,Yes,Yes,1
0 <= ... < 200 DM,15,Critical account,Business,2326,500 <= ... < 1000 DM,1 <= ... < 4 years,2,Male (single),None,4,Car or other,27,Bank,Own,1,Skilled,1,None,Yes,1
No checking account,9,Existing credits paid back,Business,1449,< 100 DM,4 <= ... < 7 years,3,Female (separated/married),None,2,Car or other,27,None,Own,2,Skilled,1,None,Yes,1
No checking account,18,Existing credits paid back,Car (new),1820,< 100 DM,1 <= ... < 4 years,2,Male (married),None,2,Life insurance,30,None,Own,1,Management,1,Yes,Yes,1
0 <= ... < 200 DM,12,Existing credits paid back,Furniture,983,>= 1000 DM,< 1 year,1,Female (separated/married),None,4,Real estate,19,None,Rent,1,Unskilled,1,None,Yes,1
< 0 DM,36,Existing credits paid back,Car (new),3249,< 100 DM,4 <= ... < 7 years,2,Male (single),None,4,Unknown or none,39,Bank,For free,1,Management,2,Yes,Yes,1
< 0 DM,6,Critical account,Radio/TV,1957,< 100 DM,4 <= ... < 7 years,1,Female (separated/married),None,4,Car or other,31,None,Own,1,Skilled,1,None,Yes,1
No checking account,9,Critical account,Furniture,2406,< 100 DM,Unemployed,2,Male (single),None,3,Car or other,31,None,Own,1,Management,1,None,Yes,1
0 <= ... < 200 DM,39,Delay in paying,Education,11760,100 <= ... < 500 DM,4 <= ... < 7 years,2,Male (single),None,3,Unknown or none,32,None,Rent,1,Skilled,1,Yes,Yes,1
< 0 DM,12,Existing credits paid back,Furniture,2578,< 100 DM,Unemployed,3,Female (separated/married),None,4,Unknown or none,55,None,For free,1,Management,1,None,Yes,1
< 0 DM,36,Critical account,Furniture,2348,< 100 DM,1 <= ... < 4 years,3,Male (married),None,2,Life insurance,46,None,Own,2,Skilled,1,Yes,Yes,1
0 <= ... < 200 DM,12,Existing credits paid back,Car (new),1223,< 100 DM,>= 7 years,1,Male (separated),None,1,Real estate,46,None,Rent,2,Skilled,1,None,Yes,2
No checking account,24,Critical account,Radio/TV,1516,>= 1000 DM,1 <= ... < 4 years,4,Female (separated/married),None,1,Real estate,43,None,Own,2,Unskilled,1,None,Yes,1
No checking account,18,Existing credits paid back,Radio/TV,1473,< 100 DM,< 1 year,3,Male (married),None,4,Real estate,39,None,Own,1,Skilled,1,Yes,Yes,1
0 <= ... < 200 DM,18,Critical account,Business,1887,Unknown,1 <= ... < 4 years,4,Male (married),None,4,Real estate,28,Bank,Own,2,Skilled,1,None,Yes,1
No checking account,24,Delay in paying,Business,8648,< 100 DM,< 1 year,2,Male (single),None,2,Car or other,27,Bank,Own,2,Skilled,1,Yes,Yes,2
No checking account,14,Delay in paying,Car (new),802,< 100 DM,1 <= ... < 4 years,4,Male (single),None,2,Car or other,27,None,Own,2,Unskilled,1,None,Yes,1
0 <= ... < 200 DM,18,Delay in paying,Car (new),2899,Unknown,>= 7 years,4,Male (single),None,4,Car or other,43,None,Own,1,Skilled,2,None,Yes,1
0 <= ... < 200 DM,24,Existing credits paid back,Radio/TV,2039,< 100 DM,< 1 year,1,Male (married),None,1,Life insurance,22,None,Own,1,Skilled,1,Yes,Yes,2
No checking account,24,Critical account,Car (used),2197,Unknown,4 <= ... < 7 years,4,Male (single),None,4,Car or other,43,None,Own,2,Skilled,2,Yes,Yes,1
< 0 DM,15,Existing credits paid back,Radio/TV,1053,< 100 DM,< 1 year,4,Male (married),None,2,Real estate,27,None,Own,1,Skilled,1,None,No,1
No checking account,24,Existing credits paid back,Radio/TV,3235,500 <= ... < 1000 DM,>= 7 years,3,Male (separated),None,2,Car or other,26,None,Own,1,Management,1,Yes,Yes,1
>= 200 DM,12,Critical account,Car (new),939,500 <= ... < 1000 DM,4 <= ... < 7 years,4,Male (married),None,2,Real estate,28,None,Own,3,Skilled,1,Yes,Yes,2
0 <= ... < 200 DM,24,Existing credits paid back,Radio/TV,1967,< 100 DM,>= 7 years,4,Female (separated/married),None,4,Car or other,20,None,Own,1,Skilled,1,Yes,Yes,1
No checking account,33,Critical account,Car (used),7253,< 100 DM,4 <= ... < 7 years,3,Male (single),None,2,Car or other,35,None,Own,2,Management,1,Yes,Yes,1
No checking account,12,Critical account,Business,2292,< 100 DM,Unemployed,4,Male (single),None,2,Car or other,42,Stores,Own,2,Management,1,Yes,Yes,2
No checking account,10,Existing credits paid back,Car (new),1597,500 <= ... < 1000 DM,1 <= ... < 4 years,3,Male (single),None,2,Unknown or none,40,None,Rent,1,Unskilled,2,None,No,1
< 0 DM,24,Existing credits paid back,Car (new),1381,Unknown,1 <= ... < 4 years,4,Female (separated/married),None,2,Life insurance,35,None,Own,1,Skilled,1,None,Yes,2
No checking account,36,Critical account,Car (used),5842,< 100 DM,>= 7 years,2,Male (single),None,2,Life insurance,35,None,Own,2,Skilled,2,Yes,Yes,1
< 0 DM,12,Existing credits paid back,Car (new),2579,< 100 DM,< 1 year,4,Male (single),None,1,Real estate,33,None,Own,1,Unskilled,2,None,Yes,2
< 0 DM,18,Delay in paying,Education,8471,Unknown,1 <= ... < 4 years,1,Female (separated/married),None,2,Car or other,23,None,Rent,2,Skilled,1,Yes,Yes,1
No checking account,21,Existing credits paid back,Car (new),2782,500 <= ... < 1000 DM,4 <= ... < 7 years,1,Female (separated/married),None,2,Car or other,31,Bank,Own,1,Management,1,None,Yes,1
0 <= ... < 200 DM,18,Existing credits paid back,Car (new),1042,Unknown,1 <= ... < 4 years,4,Female (separated/married),None,2,Life insurance,33,None,Own,1,Skilled,1,None,Yes,2
No checking account,15,Existing credits paid back,Car (new),3186,>= 1000 DM,4 <= ... < 7 years,2,Female (separated/married),None,3,Car or other,20,None,Rent,1,Skilled,1,None,Yes,1
0 <= ... < 200 DM,12,Existing credits paid back,Car (used),2028,Unknown,1 <= ... < 4 years,4,Male (single),None,2,Car or other,30,None,Own,1,Skilled,1,None,Yes,1
0 <= ... < 200 DM,12,Critical account,Car (new),958,< 100 DM,4 <= ... < 7 years,2,Male (single),None,3,Real estate,47,None,Own,2,Unskilled,2,None,Yes,1
No checking account,21,Delay in paying,Furniture,1591,100 <= ... < 500 DM,4 <= ... < 7 years,4,Male (single),None,3,Real estate,34,None,Own,2,Management,1,None,Yes,1
0 <= ... < 200 DM,12,Existing credits paid back,Furniture,2762,Unknown,>= 7 years,1,Female (separated/married),None,2,Life insurance,25,Bank,Own,1,Skilled,1,Yes,Yes,2
0 <= ... < 200 DM,18,Existing credits paid back,Car (used),2779,< 100 DM,1 <= ... < 4 years,1,Male (married),None,3,Car or other,21,None,Rent,1,Skilled,1,Yes,Yes,1
No checking account,28,Critical account,Radio/TV,2743,< 100 DM,>= 7 years,4,Male (single),None,2,Car or other,29,None,Own,2,Skilled,1,None,Yes,1
No checking account,18,Critical account,Radio/TV,1149,>= 1000 DM,1 <= ... < 4 years,4,Male (single),None,3,Real estate,46,None,Own,2,Skilled,1,None,Yes,1
No checking account,9,Existing credits paid back,Furniture,1313,< 100 DM,>= 7 years,1,Male (single),None,4,Car or other,20,None,Own,1,Skilled,1,None,Yes,1
< 0 DM,18,Critical account,Repairs,1190,< 100 DM,Unemployed,2,Female (separated/married),None,4,Unknown or none,55,None,For free,3,Unemployed,2,None,Yes,2
No checking account,5,Existing credits paid back,Business,3448,< 100 DM,4 <= ... < 7 years,1,Male (single),None,4,Real estate,74,None,Own,1,Unskilled,1,None,Yes,1
0 <= ... < 200 DM,24,Existing credits paid back,Others,11328,< 100 DM,1 <= ... < 4 years,2,Male (single),Co-applicant,3,Car or other,29,Bank,Own,2,Management,1,Yes,Yes,2
< 0 DM,6,Critical account,Furniture,1872,< 100 DM,Unemployed,4,Male (single),None,4,Unknown or none,36,None,For free,3,Management,1,Yes,Yes,1
No checking account,24,Critical account,Repairs,2058,< 100 DM,1 <= ... < 4 years,4,Male (separated),None,2,Real estate,33,None,Own,2,Skilled,1,Yes,Yes,1
< 0 DM,9,Existing credits paid back,Furniture,2136,< 100 DM,1 <= ... < 4 years,3,Male (single),None,2,Real estate,25,None,Own,1,Skilled,1,None,Yes,1
0 <= ... < 200 DM,12,Existing credits paid back,Radio/TV,1484,Unknown,1 <= ... < 4 years,2,Male (married),None,1,Real estate,25,None,Own,1,Skilled,1,Yes,Yes,2
No checking account,6,Existing credits paid back,Repairs,660,500 <= ... < 1000 DM,4 <= ... < 7 years,2,Male (married),None,4,Real estate,23,None,Rent,1,Unskilled,1,None,Yes,1
No checking account,24,Critical account,Car (new),1287,>= 1000 DM,>= 7 years,4,Female (separated/married),None,4,Real estate,37,None,Own,2,Skilled,1,Yes,Yes,1
< 0 DM,42,Critical account,Repairs,3394,< 100 DM,Unemployed,4,Male (single),Co-applicant,4,Car or other,65,None,Own,2,Unemployed,1,None,Yes,1
>= 200 DM,12,All credits paid back,Business,609,< 100 DM,< 1 year,4,Female (separated/married),None,1,Real estate,26,None,Own,1,Unemployed,1,None,Yes,2
No checking account,12,Existing credits paid back,Car (new),1884,< 100 DM,>= 7 years,4,Male (single),None,4,Car or other,39,None,Own,1,Management,1,Yes,Yes,1
< 0 DM,12,Existing credits paid back,Furniture,1620,< 100 DM,1 <= ... < 4 years,2,Female (separated/married),Co-applicant,3,Life insurance,30,None,Own,1,Skilled,1,None,Yes,1
0 <= ... < 200 DM,20,Delay in paying,Others,2629,< 100 DM,1 <= ... < 4 years,2,Male (single),None,3,Car or other,29,Bank,Own,2,Skilled,1,Yes,Yes,1
No checking account,12,Existing credits paid back,Education,719,< 100 DM,>= 7 years,4,Male (single),None,4,Car or other,41,Bank,Own,1,Unskilled,2,None,Yes,2
0 <= ... < 200 DM,48,Critical account,Furniture,5096,< 100 DM,1 <= ... < 4 years,2,Female (separated/married),None,3,Car or other,30,None,Own,1,Management,1,Yes,Yes,2
No checking account,9,Critical account,Education,1244,Unknown,>= 7 years,4,Female (separated/married),None,4,Life insurance,41,None,Rent,2,Unskilled,1,None,Yes,1
< 0 DM,36,Existing credits paid back,Car (new),1842,< 100 DM,< 1 year,4,Female (separated/married),None,4,Car or other,34,None,Own,1,Skilled,1,Yes,Yes,2
0 <= ... < 200 DM,7,Existing credits paid back,Radio/TV,2576,< 100 DM,1 <= ... < 4 years,2,Male (single),Guarantor,2,Real estate,35,None,Own,1,Skilled,1,None,Yes,1
>= 200 DM,12,Existing credits paid back,Furniture,1424,Unknown,>= 7 years,3,Female (separated/married),None,4,Real estate,55,None,Own,1,Management,1,Yes,Yes,1
0 <= ... < 200 DM,15,Delay in paying,Repairs,1512,>= 1000 DM,1 <= ... < 4 years,3,Male (married),None,3,Life insurance,61,Stores,Own,2,Skilled,1,None,Yes,2
No checking account,36,Critical account,Car (used),11054,Unknown,1 <= ... < 4 years,4,Male (single),None,2,Car or other,30,None,Own,1,Management,1,Yes,Yes,1
No checking account,6,Existing credits paid back,Radio/TV,518,< 100 DM,1 <= ... < 4 years,3,Female (separated/married),None,1,Real estate,29,None,Own,1,Skilled,1,None,Yes,1
No checking account,12,No credits taken,Furniture,2759,< 100 DM,>= 7 years,2,Male (single),None,4,Life insurance,34,None,Own,2,Skilled,1,None,Yes,1
No checking account,24,Existing credits paid back,Car (used),2670,< 100 DM,>= 7 years,4,Male (single),None,4,Car or other,35,None,Own,1,Management,1,Yes,Yes,1
< 0 DM,24,Existing credits paid back,Car (new),4817,< 100 DM,4 <= ... < 7 years,2,Male (single),Co-applicant,3,Life insurance,31,None,Own,1,Skilled,1,Yes,Yes,2
No checking account,24,Existing credits paid back,Car (used),2679,< 100 DM,< 1 year,4,Female (separated/married),None,1,Unknown or none,29,None,Own,1,Management,1,Yes,Yes,1
< 0 DM,11,Critical account,Car (new),3905,< 100 DM,1 <= ... < 4 years,2,Male (single),None,2,Real estate,36,None,Rent,2,Skilled,2,None,Yes,1
< 0 DM,12,Existing credits paid back,Car (used),3386,< 100 DM,>= 7 years,3,Male (single),None,4,Unknown or none,35,None,For free,1,Skilled,1,Yes,Yes,2
< 0 DM,6,Existing credits paid back,Appliances,343,< 100 DM,< 1 year,4,Female (separated/married),None,1,Real estate,27,None,Own,1,Skilled,1,None,Yes,1
No checking account,18,Existing credits paid back,Radio/TV,4594,< 100 DM,< 1 year,3,Male (single),None,2,Car or other,32,None,Own,1,Skilled,1,Yes,Yes,1
< 0 DM,36,Existing credits paid back,Furniture,3620,< 100 DM,1 <= ... < 4 years,1,Male (single),Guarantor,2,Life insurance,37,None,Own,1,Skilled,2,None,Yes,1
< 0 DM,15,Existing credits paid back,Car (new),1721,< 100 DM,< 1 year,2,Male (single),None,3,Real estate,36,None,Own,1,Skilled,1,None,Yes,1
0 <= ... < 200 DM,12,Existing credits paid back,Furniture,3017,< 100 DM,< 1 year,3,Female (separated/married),None,1,Real estate,34,None,Rent,1,Management,1,None,Yes,1
0 <= ... < 200 DM,12,Existing credits paid back,Retraining,754,Unknown,>= 7 years,4,Male (single),None,4,Life insurance,38,None,Own,2,Skilled,1,None,Yes,1
No checking account,18,Existing credits paid back,Business,1950,< 100 DM,4 <= ... < 7 years,4,Male (single),None,1,Car or other,34,Stores,Own,2,Skilled,1,Yes,Yes,1
< 0 DM,24,Existing credits paid back,Car (used),2924,< 100 DM,1 <= ... < 4 years,3,Male (single),Guarantor,4,Unknown or none,63,Bank,Own,1,Skilled,2,Yes,Yes,1
< 0 DM,24,Delay in paying,Radio/TV,1659,< 100 DM,< 1 year,4,Female (separated/married),None,2,Car or other,29,None,Rent,1,Unskilled,1,Yes,Yes,2
No checking account,48,Delay in paying,Radio/TV,7238,Unknown,>= 7 years,3,Male (single),None,3,Car or other,32,Bank,Own,2,Skilled,2,None,Yes,1
No checking account,33,Delay in paying,Business,2764,< 100 DM,1 <= ... < 4 years,2,Female (separated/married),None,2,Car or other,26,None,Own,2,Skilled,1,Yes,Yes,1
No checking account,24,Delay in paying,Car (used),4679,< 100 DM,4 <= ... < 7 years,3,Male (single),None,3,Car or other,35,None,Own,2,Unskilled,1,Yes,Yes,1
0 <= ... < 200 DM,24,Existing credits paid back,Radio/TV,3092,100 <= ... < 500 DM,< 1 year,3,Male (married),None,2,Car or other,22,None,Rent,1,Skilled,1,Yes,Yes,2
< 0 DM,6,Existing credits paid back,Education,448,< 100 DM,< 1 year,4,Female (separated/married),None,4,Life insurance,23,None,Own,1,Skilled,1,None,Yes,2
< 0 DM,9,Existing credits paid back,Car (new),654,< 100 DM,1 <= ... < 4 years,4,Male (single),None,3,Car or other,28,None,Own,1,Unskilled,1,None,Yes,2
No checking account,6,Existing credits paid back,Retraining,1238,Unknown,Unemployed,4,Male (single),None,4,Life insurance,36,None,Own,1,Management,2,Yes,Yes,1
0 <= ... < 200 DM,18,Critical account,Radio/TV,1245,< 100 DM,1 <= ... < 4 years,4,Male (married),None,2,Car or other,33,None,Own,1,Skilled,1,None,Yes,2
< 0 DM,18,No credits taken,Furniture,3114,< 100 DM,< 1 year,1,Female (separated/married),None,4,Life insurance,26,None,Rent,1,Skilled,1,None,Yes,2
No checking account,39,Existing credits paid back,Car (used),2569,500 <= ... < 1000 DM,1 <= ... < 4 years,4,Male (single),None,4,Car or other,24,None,Own,1,Skilled,1,None,Yes,1
>= 200 DM,24,Existing credits paid back,Radio/TV,5152,< 100 DM,4 <= ... < 7 years,4,Male (single),None,2,Car or other,25,Bank,Own,1,Skilled,1,None,Yes,1
0 <= ... < 200 DM,12,Existing credits paid back,Business,1037,100 <= ... < 500 DM,4 <= ... < 7 years,3,Male (single),None,4,Real estate,39,None,Own,1,Unskilled,1,None,Yes,1
< 0 DM,15,Critical account,Furniture,1478,< 100 DM,>= 7 years,4,Male (single),None,4,Car or other,44,None,Own,2,Skilled,2,Yes,Yes,1
0 <= ... < 200 DM,12,Critical account,Radio/TV,3573,< 100 DM,1 <= ... < 4 years,1,Female (separated/married),None,1,Real estate,23,None,Own,1,Unskilled,1,None,Yes,1
0 <= ... < 200 DM,24,Existing credits paid back,Car (new),1201,< 100 DM,< 1 year,4,Male (single),None,1,Life insurance,26,None,Own,1,Skilled,1,None,Yes,1
< 0 DM,30,Existing credits paid back,Furniture,3622,>= 1000 DM,>= 7 years,4,Female (separated/married),None,4,Life insurance,57,None,Rent,2,Skilled,1,Yes,Yes,1
No checking account,15,Delay in paying,Furniture,960,>= 1000 DM,4 <= ... < 7 years,3,Female (separated/married),None,2,Life insurance,30,None,Own,2,Skilled,1,None,Yes,1
No checking account,12,Critical account,Car (new),1163,500 <= ... < 1000 DM,1 <= ... < 4 years,4,Male (single),None,4,Real estate,44,None,Own,1,Skilled,1,Yes,Yes,1
0 <= ... < 200 DM,6,Delay in paying,Car (new),1209,< 100 DM,Unemployed,4,Male (single),None,4,Life insurance,47,None,Own,1,Management,1,Yes,Yes,2
No checking account,12,Existing credits paid back,Radio/TV,3077,< 100 DM,1 <= ... < 4 years,2,Male (single),None,4,Car or other,52,None,Own,1,Skilled,1,Yes,Yes,1
No checking account,24,Existing credits paid back,Car (new),3757,< 100 DM,>= 7 years,4,Female (separated/married),Co-applicant,4,Unknown or none,62,None,For free,1,Skilled,1,Yes,Yes,1
No checking account,10,Existing credits paid back,Car (new),1418,100 <= ... < 500 DM,1 <= ... < 4 years,3,Male (single),None,2,Real estate,35,None,Rent,1,Unskilled,1,None,No,1
